FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS
M,2010,OPI,20,2010-Q4,F
M,2010,OPI,20,2011-Q1,F
M,2010,OPI,20,2011-Q2,F
M,2010,OPI,20,2011-Q3,F
M,2010,OPI,20,2011-Q4,F
M,2010,OPI,200,2010-Q1,F
M,2010,OPI,200,2010-Q2,F
M,2010,OPI,200,2010-Q3,F
M,2010,OPI,200,2010-Q4,F
M,2010,OPI,200,2011-Q1,F
M,2010,OPI,200,2011-Q2,F
M,2010,OPI,200,2011-Q3,F
M,2010,OPI,200,2011-Q4,F
M,2010,OPI,2000,2010-Q1,C
M,2010,OPI,2000,2010-Q2,C
M,2010,OPI,2000,2010-Q3,C
M,2010,OPI,2000,2010-Q4,C
M,2010,OPI,2000,2011-Q1,C
M,2010,OPI,2000,2011-Q2,C
M,2010,OPI,2000,2011-Q3,C
M,2010,OPI,2000,2011-Q4,C
M,2010,OPI,2010,2010-Q1,N
M,2010,OPI,2010,2010-Q2,N
M,2010,OPI,2010,2010-Q3,N
M,2010,OPI,2010,2010-Q4,N
M,2010,OPI,2010,2011-Q1,N
M,2010,OPI,2010,2011-Q2,N
M,2010,OPI,2010,2011-Q3,N
M,2010,OPI,2010,2011-Q4,N
M,2010,OPI,2011,2010-Q1,E
M,2010,OPI,2011,2010-Q2,E
M,2010,OPI,2011,2010-Q3,E
M,2010,OPI,2011,2010-Q4,E
M,2010,OPI,2011,2011-Q1,E
M,2010,OPI,2011,2011-Q2,E
M,2010,OPI,2011,2011-Q3,E
M,2010,OPI,2011,2011-Q4,E
M,2010,OPI,2012,2010-Q1,F
M,2010,OPI,2012,2010-Q2,F
M,2010,OPI,2012,2010-Q3,F
M,2010,OPI,2012,2010-Q4,F
M,2010,OPI,2012,2011-Q1,F
M,2010,OPI,2012,2011-Q2,F
M,2010,OPI,2012,2011-Q3,F
M,2010,OPI,2012,2011-Q4,F
M,2010,OPI,2013,2010-Q1,F
M,2010,OPI,2013,2010-Q2,F
M,2010,OPI,2013,2010-Q3,F
M,2010,OPI,2013,2010-Q4,F
M,2010,OPI,2013,2011-Q1,F
M,2010,OPI,2013,2011-Q2,F
M,2010,OPI,2013,2011-Q3,F
M,2010,OPI,2013,2011-Q4,F
M,2010,OPI,2014,2010-Q1,C
M,2010,OPI,2014,2010-Q2,C
M,2010,OPI,2014,2010-Q3,C
M,2010,OPI,2014,2010-Q4,C
M,2010,OPI,2014,2011-Q1,C
M,2010,OPI,2014,2011-Q2,C
M,2010,OPI,2014,2011-Q3,C
M,2010,OPI,2014,2011-Q4,C
M,2010,OPI,2016,2010-Q1,N
M,2010,OPI,2016,2010-Q2,N
M,2010,OPI,2016,2010-Q3,N
M,2010,OPI,2016,2010-Q4,N
M,2010,OPI,2016,2011-Q1,N
M,2010,OPI,2016,2011-Q2,N
M,2010,OPI,2016,2011-Q3,N
M,2010,OPI,2016,2011-Q4,N
M,2010,OPI,2030,2010-Q1,E
M,2010,OPI,2030,2010-Q2,E
M,2010,OPI,2030,2010-Q3,E
M,2010,OPI,2030,2010-Q4,E
M,2010,OPI,2030,2011-Q1,E
M,2010,OPI,2030,2011-Q2,E
M,2010,OPI,2030,2011-Q3,E
M,2010,OPI,2030,2011-Q4,E
M,2010,OPI,2040,2010-Q1,F
M,2010,OPI,2040,2010-Q2,F
M,2010,OPI,2040,2010-Q3,F
M,2010,OPI,2040,2010-Q4,F
M,2010,OPI,2040,2011-Q1,F
M,2010,OPI,2040,2011-Q2,F
M,2010,OPI,2040,2011-Q3,F
M,2010,OPI,2040,2011-Q4,F
M,2010,OPI,2042,2010-Q1,F
M,2010,OPI,2042,2010-Q2,F
M,2010,OPI,2042,2010-Q3,F
M,2010,OPI,2042,2010-Q4,F
M,2010,OPI,2042,2011-Q1,F
M,2010,OPI,2042,2011-Q2,F
M,2010,OPI,2042,2011-Q3,F
M,2010,OPI,2042,2011-Q4,F
M,2010,OPI,2050,2010-Q1,C
M,2010,OPI,2050,2010-Q2,C
M,2010,OPI,2050,2010-Q3,C
M,2010,OPI,2050,2010-Q4,C
M,2010,OPI,2050,2011-Q1,C
M,2010,OPI,2050,2011-Q2,C
M,2010,OPI,2050,2011-Q3,C
M,2010,OPI,2050,2011-Q4,C
M,2010,OPI,2053,2010-Q1,N
M,2010,OPI,2053,2010-Q2,N
M,2010,OPI,2053,2010-Q3,N
M,2010,OPI,2053,2010-Q4,N
M,2010,OPI,2053,2011-Q1,N
M,2010,OPI,2053,2011-Q2,N
M,2010,OPI,2053,2011-Q3,N
M,2010,OPI,2053,2011-Q4,N
M,2010,OPI,2059,2010-Q1,E
M,2010,OPI,2059,2010-Q2,E
M,2010,OPI,2059,2010-Q3,E
M,2010,OPI,2059,2010-Q4,E
M,2010,OPI,2059,2011-Q1,E
M,2010,OPI,2059,2011-Q2,E
M,2010,OPI,2059,2011-Q3,E
M,2010,OPI,2059,2011-Q4,E
M,2010,OPI,2060,2010-Q1,F
M,2010,OPI,2060,2010-Q2,F
M,2010,OPI,2060,2010-Q3,F
M,2010,OPI,2060,2010-Q4,F
M,2010,OPI,2060,2011-Q1,F
M,2010,OPI,2060,2011-Q2,F
M,2010,OPI,2060,2011-Q3,F
M,2010,OPI,2060,2011-Q4,F
M,2010,OPI,2100,2010-Q1,F
M,2010,OPI,2100,2010-Q2,F
M,2010,OPI,2100,2010-Q3,F
M,2010,OPI,2100,2010-Q4,F
M,2010,OPI,2100,2011-Q1,F
M,2010,OPI,2100,2011-Q2,F
M,2010,OPI,2100,2011-Q3,F
M,2010,OPI,2100,2011-Q4,F
M,2010,OPI,2110,2010-Q1,C
M,2010,OPI,2110,2010-Q2,C
M,2010,OPI,2110,2010-Q3,C
M,2010,OPI,2110,2010-Q4,C
M,2010,OPI,2110,2011-Q1,C
M,2010,OPI,2110,2011-Q2,C
M,2010,OPI,2110,2011-Q3,C
M,2010,OPI,2110,2011-Q4,C
M,2010,OPI,2120,2010-Q1,N
M,2010,OPI,2120,2010-Q2,N
M,2010,OPI,2120,2010-Q3,N
M,2010,OPI,2120,2010-Q4,N
M,2010,OPI,2120,2011-Q1,N
M,2010,OPI,2120,2011-Q2,N
M,2010,OPI,2120,2011-Q3,N
M,2010,OPI,2120,2011-Q4,N
M,2010,OPI,2200,2010-Q1,F
M,2010,OPI,2200,2010-Q2,F
M,2010,OPI,2200,2010-Q3,F
M,2010,OPI,2200,2010-Q4,F
M,2010,OPI,2200,2011-Q1,F
M,2010,OPI,2200,2011-Q2,F
M,2010,OPI,2200,2011-Q3,F
M,2010,OPI,2200,2011-Q4,F
M,2010,OPI,2210,2010-Q1,C
M,2010,OPI,2210,2010-Q2,C
M,2010,OPI,2210,2010-Q3,C
M,2010,OPI,2210,2010-Q4,C
M,2010,OPI,2210,2011-Q1,C
M,2010,OPI,2210,2011-Q2,C
M,2010,OPI,2210,2011-Q3,C
M,2010,OPI,2210,2011-Q4,C
M,2010,OPI,2219,2010-Q1,N
M,2010,OPI,2219,2010-Q2,N
M,2010,OPI,2219,2010-Q3,N
M,2010,OPI,2219,2010-Q4,N
M,2010,OPI,2219,2011-Q1,N
M,2010,OPI,2219,2011-Q2,N
M,2010,OPI,2219,2011-Q3,N
M,2010,OPI,2219,2011-Q4,N
M,2010,OPI,2220,2010-Q1,E
M,2010,OPI,2220,2010-Q2,E
M,2010,OPI,2220,2010-Q3,E
M,2010,OPI,2220,2010-Q4,E
M,2010,OPI,2220,2011-Q1,E
M,2010,OPI,2220,2011-Q2,E
M,2010,OPI,2220,2011-Q3,E
M,2010,OPI,2220,2011-Q4,E
M,2010,OPI,2221,2010-Q1,F
M,2010,OPI,2221,2010-Q2,F
M,2010,OPI,2221,2010-Q3,F
M,2010,OPI,2221,2010-Q4,F
M,2010,OPI,2221,2011-Q1,F
M,2010,OPI,2221,2011-Q2,F
M,2010,OPI,2221,2011-Q3,F
M,2010,OPI,2221,2011-Q4,F
M,2010,OPI,2222,2010-Q1,F
M,2010,OPI,2222,2010-Q2,F
M,2010,OPI,2222,2010-Q3,F
M,2010,OPI,2222,2010-Q4,F
M,2010,OPI,2222,2011-Q1,F
M,2010,OPI,2222,2011-Q2,F
M,2010,OPI,2222,2011-Q3,F
M,2010,OPI,2222,2011-Q4,F
M,2010,OPI,2223,2010-Q1,C
M,2010,OPI,2223,2010-Q2,C
M,2010,OPI,2223,2010-Q3,C
M,2010,OPI,2223,2010-Q4,C
M,2010,OPI,2223,2011-Q1,C
M,2010,OPI,2223,2011-Q2,C
M,2010,OPI,2223,2011-Q3,C
M,2010,OPI,2223,2011-Q4,C
M,2010,OPI,2229,2010-Q1,N
M,2010,OPI,2229,2010-Q2,N
M,2010,OPI,2229,2010-Q3,N
M,2010,OPI,2229,2010-Q4,N
M,2010,OPI,2229,2011-Q1,N
M,2010,OPI,2229,2011-Q2,N
M,2010,OPI,2229,2011-Q3,N
M,2010,OPI,2229,2011-Q4,N
M,2010,OPI,2300,2010-Q1,F
M,2010,OPI,2300,2010-Q2,F
M,2010,OPI,2300,2010-Q3,F
M,2010,OPI,2300,2010-Q4,F
M,2010,OPI,2300,2011-Q1,F
M,2010,OPI,2300,2011-Q2,F
M,2010,OPI,2300,2011-Q3,F
M,2010,OPI,2300,2011-Q4,F
M,2010,OPI,2310,2010-Q1,F
M,2010,OPI,2310,2010-Q2,F
M,2010,OPI,2310,2010-Q3,F
M,2010,OPI,2310,2010-Q4,F
M,2010,OPI,2310,2011-Q1,F
M,2010,OPI,2310,2011-Q2,F
M,2010,OPI,2310,2011-Q3,F
M,2010,OPI,2310,2011-Q4,F
M,2010,OPI,2311,2010-Q1,C
M,2010,OPI,2311,2010-Q2,C
M,2010,OPI,2311,2010-Q3,C
M,2010,OPI,2311,2010-Q4,C
M,2010,OPI,2311,2011-Q1,C
M,2010,OPI,2311,2011-Q2,C
M,2010,OPI,2311,2011-Q3,C
M,2010,OPI,2311,2011-Q4,C
M,2010,OPI,2312,2010-Q1,N
M,2010,OPI,2312,2010-Q2,N
M,2010,OPI,2312,2010-Q3,N
M,2010,OPI,2312,2010-Q4,N
M,2010,OPI,2312,2011-Q1,N
M,2010,OPI,2312,2011-Q2,N
M,2010,OPI,2312,2011-Q3,N
M,2010,OPI,2312,2011-Q4,N
M,2010,OPI,2314,2010-Q1,E
M,2010,OPI,2314,2010-Q2,E
M,2010,OPI,2314,2010-Q3,E
M,2010,OPI,2314,2010-Q4,E
M,2010,OPI,2314,2011-Q1,E
M,2010,OPI,2314,2011-Q2,E
M,2010,OPI,2314,2011-Q3,E
M,2010,OPI,2314,2011-Q4,E
M,2010,OPI,2330,2010-Q1,F
M,2010,OPI,2330,2010-Q2,F
M,2010,OPI,2330,2010-Q3,F
M,2010,OPI,2330,2010-Q4,F
M,2010,OPI,2330,2011-Q1,F
M,2010,OPI,2330,2011-Q2,F
M,2010,OPI,2330,2011-Q3,F
M,2010,OPI,2330,2011-Q4,F
M,2010,OPI,2332,2010-Q1,F
M,2010,OPI,2332,2010-Q2,F
M,2010,OPI,2332,2010-Q3,F
M,2010,OPI,2332,2010-Q4,F
M,2010,OPI,2332,2011-Q1,F
M,2010,OPI,2332,2011-Q2,F
M,2010,OPI,2332,2011-Q3,F
M,2010,OPI,2332,2011-Q4,F
M,2010,OPI,2350,2010-Q1,C
M,2010,OPI,2350,2010-Q2,C
M,2010,OPI,2350,2010-Q3,C
M,2010,OPI,2350,2010-Q4,C
M,2010,OPI,2350,2011-Q1,C
M,2010,OPI,2350,2011-Q2,C
M,2010,OPI,2350,2011-Q3,C
M,2010,OPI,2350,2011-Q4,C
M,2010,OPI,2351,2010-Q1,N
M,2010,OPI,2351,2010-Q2,N
M,2010,OPI,2351,2010-Q3,N
M,2010,OPI,2351,2010-Q4,N
M,2010,OPI,2351,2011-Q1,N
M,2010,OPI,2351,2011-Q2,N
M,2010,OPI,2351,2011-Q3,N
M,2010,OPI,2351,2011-Q4,N
M,2010,OPI,2360,2010-Q1,E
M,2010,OPI,2360,2010-Q2,E
M,2010,OPI,2360,2010-Q3,E
M,2010,OPI,2360,2010-Q4,E
M,2010,OPI,2360,2011-Q1,E
M,2010,OPI,2360,2011-Q2,E
M,2010,OPI,2360,2011-Q3,E
M,2010,OPI,2360,2011-Q4,E
M,2010,OPI,2361,2010-Q1,F
M,2010,OPI,2361,2010-Q2,F
M,2010,OPI,2361,2010-Q3,F
M,2010,OPI,2361,2010-Q4,F
M,2010,OPI,2361,2011-Q1,F
M,2010,OPI,2361,2011-Q2,F
M,2010,OPI,2361,2011-Q3,F
M,2010,OPI,2361,2011-Q4,F
M,2010,OPI,2362,2010-Q1,F
M,2010,OPI,2362,2010-Q2,F
M,2010,OPI,2362,2010-Q3,F
M,2010,OPI,2362,2010-Q4,F
M,2010,OPI,2362,2011-Q1,F
M,2010,OPI,2362,2011-Q2,F
M,2010,OPI,2362,2011-Q3,F
M,2010,OPI,2362,2011-Q4,F
M,2010,OPI,2363,2010-Q1,C
M,2010,OPI,2363,2010-Q2,C
M,2010,OPI,2363,2010-Q3,C
M,2010,OPI,2363,2010-Q4,C
M,2010,OPI,2363,2011-Q1,C
M,2010,OPI,2363,2011-Q2,C
M,2010,OPI,2363,2011-Q3,C
M,2010,OPI,2363,2011-Q4,C
M,2010,OPI,2369,2010-Q1,N
M,2010,OPI,2369,2010-Q2,N
M,2010,OPI,2369,2010-Q3,N
M,2010,OPI,2369,2010-Q4,N
M,2010,OPI,2369,2011-Q1,N
M,2010,OPI,2369,2011-Q2,N
M,2010,OPI,2369,2011-Q3,N
M,2010,OPI,2369,2011-Q4,N
M,2010,OPI,2370,2010-Q1,E
M,2010,OPI,2370,2010-Q2,E
M,2010,OPI,2370,2010-Q3,E
M,2010,OPI,2370,2010-Q4,E
M,2010,OPI,2370,2011-Q1,E
M,2010,OPI,2370,2011-Q2,E
M,2010,OPI,2370,2011-Q3,E
M,2010,OPI,2370,2011-Q4,E
M,2010,OPI,2390,2010-Q1,F
M,2010,OPI,2390,2010-Q2,F
M,2010,OPI,2390,2010-Q3,F
M,2010,OPI,2390,2010-Q4,F
M,2010,OPI,2390,2011-Q1,F
M,2010,OPI,2390,2011-Q2,F
M,2010,OPI,2390,2011-Q3,F
M,2010,OPI,2390,2011-Q4,F
M,2010,OPI,2399,2010-Q1,F
M,2010,OPI,2399,2010-Q2,F
M,2010,OPI,2399,2010-Q3,F
M,2010,OPI,2399,2010-Q4,F
M,2010,OPI,2399,2011-Q1,F
M,2010,OPI,2399,2011-Q2,F
M,2010,OPI,2399,2011-Q3,F
M,2010,OPI,2399,2011-Q4,F
M,2010,OPI,2400,2010-Q1,N
M,2010,OPI,2400,2010-Q2,N
M,2010,OPI,2400,2010-Q3,N
M,2010,OPI,2400,2010-Q4,N
M,2010,OPI,2400,2011-Q1,N
M,2010,OPI,2400,2011-Q2,N
M,2010,OPI,2400,2011-Q3,N
M,2010,OPI,2400,2011-Q4,N
M,2010,OPI,2410,2010-Q1,E
M,2010,OPI,2410,2010-Q2,E
M,2010,OPI,2410,2010-Q3,E
M,2010,OPI,2410,2010-Q4,E
M,2010,OPI,2410,2011-Q1,E
M,2010,OPI,2410,2011-Q2,E
M,2010,OPI,2410,2011-Q3,E
M,2010,OPI,2410,2011-Q4,E
M,2010,OPI,2430,2010-Q1,F
M,2010,OPI,2430,2010-Q2,F
M,2010,OPI,2430,2010-Q3,F
M,2010,OPI,2430,2010-Q4,F
M,2010,OPI,2430,2011-Q1,F
M,2010,OPI,2430,2011-Q2,F
M,2010,OPI,2430,2011-Q3,F
M,2010,OPI,2430,2011-Q4,F
M,2010,OPI,2434,2010-Q1,F
M,2010,OPI,2434,2010-Q2,F
M,2010,OPI,2434,2010-Q3,F
M,2010,OPI,2434,2010-Q4,F
M,2010,OPI,2434,2011-Q1,F
M,2010,OPI,2434,2011-Q2,F
M,2010,OPI,2434,2011-Q3,F
M,2010,OPI,2434,2011-Q4,F
M,2010,OPI,2440,2010-Q1,C
M,2010,OPI,2440,2010-Q2,C
M,2010,OPI,2440,2010-Q3,C
M,2010,OPI,2440,2010-Q4,C
M,2010,OPI,2440,2011-Q1,C
M,2010,OPI,2440,2011-Q2,C
M,2010,OPI,2440,2011-Q3,C
M,2010,OPI,2440,2011-Q4,C
M,2010,OPI,2444,2010-Q1,N
M,2010,OPI,2444,2010-Q2,N
M,2010,OPI,2444,2010-Q3,N
M,2010,OPI,2444,2010-Q4,N
M,2010,OPI,2444,2011-Q1,N
M,2010,OPI,2444,2011-Q2,N
M,2010,OPI,2444,2011-Q3,N
M,2010,OPI,2444,2011-Q4,N
M,2010,OPI,2450,2010-Q1,E
M,2010,OPI,2450,2010-Q2,E
M,2010,OPI,2450,2010-Q3,E
M,2010,OPI,2450,2010-Q4,E
M,2010,OPI,2450,2011-Q1,E
M,2010,OPI,2450,2011-Q2,E
M,2010,OPI,2450,2011-Q3,E
M,2010,OPI,2450,2011-Q4,E
M,2010,OPI,2451,2010-Q1,F
M,2010,OPI,2451,2010-Q2,F
M,2010,OPI,2451,2010-Q3,F
M,2010,OPI,2451,2010-Q4,F
M,2010,OPI,2451,2011-Q1,F
M,2010,OPI,2451,2011-Q2,F
M,2010,OPI,2451,2011-Q3,F
M,2010,OPI,2451,2011-Q4,F
M,2010,OPI,2453,2010-Q1,F
M,2010,OPI,2453,2010-Q2,F
M,2010,OPI,2453,2010-Q3,F
M,2010,OPI,2453,2010-Q4,F
M,2010,OPI,2453,2011-Q1,F
M,2010,OPI,2453,2011-Q2,F
M,2010,OPI,2453,2011-Q3,F
M,2010,OPI,2453,2011-Q4,F
M,2010,OPI,2500,2010-Q1,E
M,2010,OPI,2500,2010-Q2,E
M,2010,OPI,2500,2010-Q3,E
M,2010,OPI,2500,2010-Q4,E
M,2010,OPI,2500,2011-Q1,E
M,2010,OPI,2500,2011-Q2,E
M,2010,OPI,2500,2011-Q3,E
M,2010,OPI,2500,2011-Q4,E
M,2010,OPI,2510,2010-Q1,F
M,2010,OPI,2510,2010-Q2,F
M,2010,OPI,2510,2010-Q3,F
M,2010,OPI,2510,2010-Q4,F
M,2010,OPI,2510,2011-Q1,F
M,2010,OPI,2510,2011-Q2,F
M,2010,OPI,2510,2011-Q3,F
M,2010,OPI,2510,2011-Q4,F
M,2010,OPI,2511,2010-Q1,F
M,2010,OPI,2511,2010-Q2,F
M,2010,OPI,2511,2010-Q3,F
M,2010,OPI,2511,2010-Q4,F
M,2010,OPI,2511,2011-Q1,F
M,2010,OPI,2511,2011-Q2,F
M,2010,OPI,2511,2011-Q3,F
M,2010,OPI,2511,2011-Q4,F
M,2010,OPI,2512,2010-Q1,C
M,2010,OPI,2512,2010-Q2,C
M,2010,OPI,2512,2010-Q3,C
M,2010,OPI,2512,2010-Q4,C
M,2010,OPI,2512,2011-Q1,C
M,2010,OPI,2512,2011-Q2,C
M,2010,OPI,2512,2011-Q3,C
M,2010,OPI,2512,2011-Q4,C
M,2010,OPI,2520,2010-Q1,N
M,2010,OPI,2520,2010-Q2,N
M,2010,OPI,2520,2010-Q3,N
M,2010,OPI,2520,2010-Q4,N
M,2010,OPI,2520,2011-Q1,N
M,2010,OPI,2520,2011-Q2,N
M,2010,OPI,2520,2011-Q3,N
M,2010,OPI,2520,2011-Q4,N
M,2010,OPI,2521,2010-Q1,E
M,2010,OPI,2521,2010-Q2,E
M,2010,OPI,2521,2010-Q3,E
M,2010,OPI,2521,2010-Q4,E
M,2010,OPI,2521,2011-Q1,E
M,2010,OPI,2521,2011-Q2,E
M,2010,OPI,2521,2011-Q3,E
M,2010,OPI,2521,2011-Q4,E
M,2010,OPI,2529,2010-Q1,F
M,2010,OPI,2529,2010-Q2,F
M,2010,OPI,2529,2010-Q3,F
M,2010,OPI,2529,2010-Q4,F
M,2010,OPI,2529,2011-Q1,F
M,2010,OPI,2529,2011-Q2,F
M,2010,OPI,2529,2011-Q3,F
M,2010,OPI,2529,2011-Q4,F
M,2010,OPI,2560,2010-Q1,F
M,2010,OPI,2560,2010-Q2,F
M,2010,OPI,2560,2010-Q3,F
M,2010,OPI,2560,2010-Q4,F
M,2010,OPI,2560,2011-Q1,F
M,2010,OPI,2560,2011-Q2,F
M,2010,OPI,2560,2011-Q3,F
M,2010,OPI,2560,2011-Q4,F
M,2010,OPI,2561,2010-Q1,C
M,2010,OPI,2561,2010-Q2,C
M,2010,OPI,2561,2010-Q3,C
M,2010,OPI,2561,2010-Q4,C
M,2010,OPI,2561,2011-Q1,C
M,2010,OPI,2561,2011-Q2,C
M,2010,OPI,2561,2011-Q3,C
M,2010,OPI,2561,2011-Q4,C
M,2010,OPI,2562,2010-Q1,N
M,2010,OPI,2562,2010-Q2,N
M,2010,OPI,2562,2010-Q3,N
M,2010,OPI,2562,2010-Q4,N
M,2010,OPI,2562,2011-Q1,N
M,2010,OPI,2562,2011-Q2,N
M,2010,OPI,2562,2011-Q3,N
M,2010,OPI,2562,2011-Q4,N
M,2010,OPI,257,2010-Q1,C
M,2010,OPI,257,2010-Q2,C
M,2010,OPI,257,2010-Q3,C
M,2010,OPI,257,2010-Q4,C
M,2010,OPI,257,2011-Q1,C
M,2010,OPI,257,2011-Q2,C
M,2010,OPI,257,2011-Q3,C
M,2010,OPI,257,2011-Q4,C
M,2010,OPI,2570,2010-Q1,E
M,2010,OPI,2570,2010-Q2,E
M,2010,OPI,2570,2010-Q3,E
M,2010,OPI,2570,2010-Q4,E
M,2010,OPI,2570,2011-Q1,E
M,2010,OPI,2570,2011-Q2,E
M,2010,OPI,2570,2011-Q3,E
M,2010,OPI,2570,2011-Q4,E
M,2010,OPI,2590,2010-Q1,F
M,2010,OPI,2590,2010-Q2,F
M,2010,OPI,2590,2010-Q3,F
M,2010,OPI,2590,2010-Q4,F
M,2010,OPI,2590,2011-Q1,F
M,2010,OPI,2590,2011-Q2,F
M,2010,OPI,2590,2011-Q3,F
M,2010,OPI,2590,2011-Q4,F
M,2010,OPI,2599,2010-Q1,F
M,2010,OPI,2599,2010-Q2,F
M,2010,OPI,2599,2010-Q3,F
M,2010,OPI,2599,2010-Q4,F
M,2010,OPI,2599,2011-Q1,F
M,2010,OPI,2599,2011-Q2,F
M,2010,OPI,2599,2011-Q3,F
M,2010,OPI,2599,2011-Q4,F
M,2010,OPI,2600,2010-Q1,C
M,2010,OPI,2600,2010-Q2,C
M,2010,OPI,2600,2010-Q3,C
M,2010,OPI,2600,2010-Q4,C
M,2010,OPI,2600,2011-Q1,C
M,2010,OPI,2600,2011-Q2,C
M,2010,OPI,2600,2011-Q3,C
M,2010,OPI,2600,2011-Q4,C
M,2010,OPI,2630,2010-Q1,N
M,2010,OPI,2630,2010-Q2,N
M,2010,OPI,2630,2010-Q3,N
M,2010,OPI,2630,2010-Q4,N
M,2010,OPI,2630,2011-Q1,N
M,2010,OPI,2630,2011-Q2,N
M,2010,OPI,2630,2011-Q3,N
M,2010,OPI,2630,2011-Q4,N
M,2010,OPI,2700,2010-Q1,E
M,2010,OPI,2700,2010-Q2,E
M,2010,OPI,2700,2010-Q3,E
M,2010,OPI,2700,2010-Q4,E
M,2010,OPI,2700,2011-Q1,E
M,2010,OPI,2700,2011-Q2,E
M,2010,OPI,2700,2011-Q3,E
M,2010,OPI,2700,2011-Q4,E
M,2010,OPI,2710,2010-Q1,F
M,2010,OPI,2710,2010-Q2,F
M,2010,OPI,2710,2010-Q3,F
M,2010,OPI,2710,2010-Q4,F
M,2010,OPI,2710,2011-Q1,F
M,2010,OPI,2710,2011-Q2,F
M,2010,OPI,2710,2011-Q3,F
M,2010,OPI,2710,2011-Q4,F
M,2010,OPI,2711,2010-Q1,F
M,2010,OPI,2711,2010-Q2,F
M,2010,OPI,2711,2010-Q3,F
M,2010,OPI,2711,2010-Q4,F
M,2010,OPI,2711,2011-Q1,F
M,2010,OPI,2711,2011-Q2,F
M,2010,OPI,2711,2011-Q3,F
M,2010,OPI,2711,2011-Q4,F
M,2010,OPI,2730,2010-Q1,C
M,2010,OPI,2730,2010-Q2,C
M,2010,OPI,2730,2010-Q3,C
M,2010,OPI,2730,2010-Q4,C
M,2010,OPI,2730,2011-Q1,C
M,2010,OPI,2730,2011-Q2,C
M,2010,OPI,2730,2011-Q3,C
M,2010,OPI,2730,2011-Q4,C
M,2010,OPI,2732,2010-Q1,N
M,2010,OPI,2732,2010-Q2,N
M,2010,OPI,2732,2010-Q3,N
M,2010,OPI,2732,2010-Q4,N
M,2010,OPI,2732,2011-Q1,N
M,2010,OPI,2732,2011-Q2,N
M,2010,OPI,2732,2011-Q3,N
M,2010,OPI,2732,2011-Q4,N
M,2010,OPI,2733,2010-Q1,E
M,2010,OPI,2733,2010-Q2,E
M,2010,OPI,2733,2010-Q3,E
M,2010,OPI,2733,2010-Q4,E
M,2010,OPI,2733,2011-Q1,E
M,2010,OPI,2733,2011-Q2,E
M,2010,OPI,2733,2011-Q3,E
M,2010,OPI,2733,2011-Q4,E
M,2010,OPI,2740,2010-Q1,F
M,2010,OPI,2740,2010-Q2,F
M,2010,OPI,2740,2010-Q3,F
M,2010,OPI,2740,2010-Q4,F
M,2010,OPI,2740,2011-Q1,F
M,2010,OPI,2740,2011-Q2,F
M,2010,OPI,2740,2011-Q3,F
M,2010,OPI,2740,2011-Q4,F
M,2010,OPI,2750,2010-Q1,F
M,2010,OPI,2750,2010-Q2,F
M,2010,OPI,2750,2010-Q3,F
M,2010,OPI,2750,2010-Q4,F
M,2010,OPI,2750,2011-Q1,F
M,2010,OPI,2750,2011-Q2,F
M,2010,OPI,2750,2011-Q3,F
M,2010,OPI,2750,2011-Q4,F
M,2010,OPI,2752,2010-Q1,C
M,2010,OPI,2752,2010-Q2,C
M,2010,OPI,2752,2010-Q3,C
M,2010,OPI,2752,2010-Q4,C
M,2010,OPI,2752,2011-Q1,C
M,2010,OPI,2752,2011-Q2,C
M,2010,OPI,2752,2011-Q3,C
M,2010,OPI,2752,2011-Q4,C
M,2010,OPI,2790,2010-Q1,N
M,2010,OPI,2790,2010-Q2,N
M,2010,OPI,2790,2010-Q3,N
M,2010,OPI,2790,2010-Q4,N
M,2010,OPI,2790,2011-Q1,N
M,2010,OPI,2790,2011-Q2,N
M,2010,OPI,2790,2011-Q3,N
M,2010,OPI,2790,2011-Q4,N
M,2010,OPI,2800,2010-Q1,E
M,2010,OPI,2800,2010-Q2,E
M,2010,OPI,2800,2010-Q3,E
M,2010,OPI,2800,2010-Q4,E
M,2010,OPI,2800,2011-Q1,E
M,2010,OPI,2800,2011-Q2,E
M,2010,OPI,2800,2011-Q3,E
M,2010,OPI,2800,2011-Q4,E
M,2010,OPI,2810,2010-Q1,F
M,2010,OPI,2810,2010-Q2,F
M,2010,OPI,2810,2010-Q3,F
M,2010,OPI,2810,2010-Q4,F
M,2010,OPI,2810,2011-Q1,F
M,2010,OPI,2810,2011-Q2,F
M,2010,OPI,2810,2011-Q3,F
M,2010,OPI,2810,2011-Q4,F
M,2010,OPI,2820,2010-Q1,F
M,2010,OPI,2820,2010-Q2,F
M,2010,OPI,2820,2010-Q3,F
M,2010,OPI,2820,2010-Q4,F
M,2010,OPI,2820,2011-Q1,F
M,2010,OPI,2820,2011-Q2,F
M,2010,OPI,2820,2011-Q3,F
M,2010,OPI,2820,2011-Q4,F
M,2010,OPI,2822,2010-Q1,C
M,2010,OPI,2822,2010-Q2,C
M,2010,OPI,2822,2010-Q3,C
M,2010,OPI,2822,2010-Q4,C
M,2010,OPI,2822,2011-Q1,C
M,2010,OPI,2822,2011-Q2,C
M,2010,OPI,2822,2011-Q3,C
M,2010,OPI,2822,2011-Q4,C
M,2010,OPI,2825,2010-Q1,N
M,2010,OPI,2825,2010-Q2,N
M,2010,OPI,2825,2010-Q3,N
M,2010,OPI,2825,2010-Q4,N
