FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS,DECIMALS,EMBARGO_TIME,OBS_STATUS,OBS_VALUE,UNIT_MEASURE,UNIT_MULT
M,2010,OPI,2732,2011-08,N,,,A,106.39,IX,0
M,2010,OPI,2733,2011-08,E,,,A,102.05,IX,0
M,2010,OPI,2740,2011-08,F,,,A,102.77,IX,0
M,2010,OPI,2750,2011-08,F,,,A,109.12,IX,0
M,2010,OPI,2752,2011-08,C,,,A,99.96,IX,0
M,2010,OPI,2790,2011-08,N,,,A,91.21,IX,0
M,2010,OPI,2800,2011-08,E,,,A,101.48,IX,0
M,2010,OPI,2810,2011-08,F,,,A,101.61,IX,0
M,2010,OPI,2820,2011-08,F,,,A,101.82,IX,0
M,2010,OPI,2822,2011-08,C,,,A,101.17,IX,0
M,2010,OPI,2825,2011-08,N,,,A,103.29,IX,0
M,2010,OPI,2829,2011-08,E,,,A,98.15,IX,0
M,2010,OPI,2830,2011-08,F,,,A,101.04,IX,0
M,2010,OPI,2890,2011-08,F,,,A,100.97,IX,0
M,2010,OPI,2893,2011-08,C,,,A,100.83,IX,0
M,2010,OPI,2894,2011-08,N,,,A,102.74,IX,0
M,2010,OPI,2900,2011-08,E,,,A,104.21,IX,0
M,2010,OPI,2910,2011-08,F,,,A,105.46,IX,0
M,2010,OPI,2920,2011-08,F,,,A,104.65,IX,0
M,2010,OPI,2930,2011-08,C,,,A,99.98,IX,0
M,2010,OPI,2932,2011-08,N,,,A,100.0,IX,0
M,2010,OPI,1000,2011-08,E,,,A,107.06,IX,0
M,2010,OPI,1010,2011-08,F,,,A,101.64,IX,0
M,2010,OPI,1011,2011-08,F,,,A,98.86,IX,0
M,2010,OPI,1012,2011-08,C,,,A,108.04,IX,0
M,2010,OPI,1013,2011-08,N,,,A,101.51,IX,0
M,2010,OPI,1020,2011-08,E,,,A,102.52,IX,0
M,2010,OPI,1030,2011-08,F,,,A,100.21,IX,0
M,2010,OPI,1031,2011-08,F,,,A,97.93,IX,0
M,2010,OPI,1039,2011-08,C,,,A,100.63,IX,0
M,2010,OPI,1040,2011-08,N,,,A,104.83,IX,0
M,2010,OPI,1050,2011-08,E,,,A,110.37,IX,0
M,2010,OPI,1051,2011-08,F,,,A,111.33,IX,0
M,2010,OPI,1052,2011-08,F,,,A,101.74,IX,0
M,2010,OPI,1060,2011-08,C,,,A,129.86,IX,0
M,2010,OPI,1061,2011-08,N,,,A,112.19,IX,0
M,2010,OPI,1062,2011-08,E,,,A,144.76,IX,0
M,2010,OPI,1070,2011-08,F,,,A,106.7,IX,0
M,2010,OPI,1071,2011-08,F,,,A,108.92,IX,0
M,2010,OPI,1072,2011-08,C,,,A,103.04,IX,0
M,2010,OPI,1080,2011-08,N,,,A,101.91,IX,0
M,2010,OPI,1082,2011-08,E,,,A,100.06,IX,0
M,2010,OPI,1083,2011-08,F,,,A,122.67,IX,0
M,2010,OPI,1084,2011-08,F,,,A,100.75,IX,0
M,2010,OPI,1085,2011-08,C,,,A,103.81,IX,0
M,2010,OPI,1089,2011-08,N,,,A,100.03,IX,0
M,2010,OPI,1090,2011-08,E,,,A,115.71,IX,0
M,2010,OPI,1091,2011-08,F,,,A,115.87,IX,0
M,2010,OPI,1100,2011-08,F,,,A,102.06,IX,0
M,2010,OPI,1101,2011-08,C,,,A,99.48,IX,0
M,2010,OPI,1105,2011-08,N,,,A,100.0,IX,0
M,2010,OPI,1107,2011-08,E,,,A,100.32,IX,0
M,2010,OPI,1200,2011-08,F,,,A,104.85,IX,0
M,2010,OPI,1300,2011-08,F,,,A,107.88,IX,0
M,2010,OPI,1310,2011-08,C,,,A,144.26,IX,0
M,2010,OPI,1320,2011-08,N,,,A,108.29,IX,0
M,2010,OPI,1330,2011-08,E,,,A,100.0,IX,0
M,2010,OPI,1390,2011-08,F,,,A,103.86,IX,0
M,2010,OPI,1392,2011-08,F,,,A,107.07,IX,0
M,2010,OPI,1393,2011-08,C,,,A,103.5,IX,0
M,2010,OPI,1396,2011-08,N,,,A,100.03,IX,0
M,2010,OPI,1410,2011-08,E,,,A,102.33,IX,0
M,2010,OPI,1412,2011-08,F,,,A,104.75,IX,0
M,2010,OPI,1413,2011-08,F,,,A,100.52,IX,0
M,2010,OPI,1414,2011-08,C,,,A,108.67,IX,0
M,2010,OPI,1419,2011-08,N,,,A,108.85,IX,0
M,2010,OPI,1430,2011-08,E,,,A,100.0,IX,0
M,2010,OPI,1439,2011-08,F,,,A,100.0,IX,0
M,2010,OPI,1500,2011-08,F,,,A,101.6,IX,0
M,2010,OPI,1510,2011-08,C,,,A,101.3,IX,0
M,2010,OPI,1512,2011-08,N,,,A,100.62,IX,0
M,2010,OPI,1600,2011-08,E,,,A,110.26,IX,0
M,2010,OPI,1610,2011-08,F,,,A,104.0,IX,0
M,2010,OPI,1620,2011-08,F,,,A,111.71,IX,0
M,2010,OPI,1621,2011-08,C,,,A,117.33,IX,0
M,2010,OPI,1623,2011-08,N,,,A,104.82,IX,0
M,2010,OPI,1624,2011-08,E,,,A,107.53,IX,0
M,2010,OPI,1629,2011-08,F,,,A,100.41,IX,0
M,2010,OPI,1700,2011-08,F,,,A,108.55,IX,0
M,2010,OPI,1720,2011-08,C,,,A,104.86,IX,0
M,2010,OPI,1721,2011-08,N,,,A,113.84,IX,0
M,2010,OPI,1722,2011-08,E,,,A,90.79,IX,0
M,2010,OPI,1729,2011-08,F,,,A,104.49,IX,0
M,2010,OPI,2200,2011-08,F,,,A,104.82,IX,0
M,2010,OPI,2210,2011-08,C,,,A,100.85,IX,0
M,2010,OPI,2219,2011-08,N,,,A,101.75,IX,0
M,2010,OPI,2220,2011-08,E,,,A,105.73,IX,0
M,2010,OPI,2221,2011-08,F,,,A,106.87,IX,0
M,2010,OPI,2222,2011-08,F,,,A,113.7,IX,0
M,2010,OPI,2223,2011-08,C,,,A,101.74,IX,0
M,2010,OPI,2229,2011-08,N,,,A,99.47,IX,0
M,2010,OPI,3100,2011-08,E,,,A,103.42,IX,0
M,2010,OPI,3101,2011-08,F,,,A,102.14,IX,0
M,2010,OPI,3102,2011-08,F,,,A,102.22,IX,0
M,2010,OPI,3103,2011-08,C,,,A,100.82,IX,0
M,2010,OPI,3109,2011-08,N,,,A,104.75,IX,0
M,2010,OPI,3200,2011-08,E,,,A,101.69,IX,0
M,2010,OPI,3250,2011-08,F,,,A,102.26,IX,0
M,2010,OPI,3290,2011-08,F,,,A,101.96,IX,0
M,2010,OPI,3299,2011-08,C,,,A,101.79,IX,0
M,2010,OPI,3310,2011-08,N,,,A,101.87,IX,0
M,2010,OPI,3312,2011-08,E,,,A,100.48,IX,0
M,2010,OPI,3320,2011-08,F,,,A,98.02,IX,0
M,2010,OPD,20,2011-08,F,,,A,107.9,IX,0
M,2010,OPD,31,2011-08,C,,,A,105.23,IX,0
M,2010,OPD,39,2011-08,N,,,A,110.86,IX,0
M,2010,OPD,40,2011-08,E,,,A,107.7,IX,0
M,2010,OPD,50,2011-08,F,,,A,102.66,IX,0
M,2010,OPD,60,2011-08,F,,,A,103.53,IX,0
M,2010,OPD,70,2011-08,C,,,A,103.85,IX,0
M,2010,OPD,80,2011-08,N,,,A,103.84,IX,0
M,2010,OPD,90,2011-08,E,,,A,115.64,IX,0
M,2010,OPD,100,2011-08,F,,,A,101.74,IX,0
M,2010,OPD,200,2011-08,F,,,A,106.95,IX,0
M,2010,OPD,257,2011-08,C,,,A,102.67,IX,0
M,2010,OPD,3500,2011-08,N,,,A,111.9,IX,0
M,2010,OPD,1920,2011-08,E,,,A,123.43,IX,0
M,2010,OPD,3510,2011-08,F,,,A,109.3,IX,0
M,2010,OPD,3520,2011-08,F,,,A,120.86,IX,0
M,2010,OPD,3600,2011-08,C,,,A,98.07,IX,0
M,2010,OPD,2400,2011-08,N,,,A,113.17,IX,0
M,2010,OPD,2410,2011-08,E,,,A,115.76,IX,0
M,2010,OPD,2430,2011-08,F,,,A,111.04,IX,0
M,2010,OPD,2434,2011-08,F,,,A,114.17,IX,0
M,2010,OPD,2440,2011-08,C,,,A,108.6,IX,0
M,2010,OPD,2444,2011-08,N,,,A,109.69,IX,0
M,2010,OPD,2450,2011-08,E,,,A,103.46,IX,0
M,2010,OPD,2451,2011-08,F,,,A,104.34,IX,0
M,2010,OPD,2453,2011-08,F,,,A,101.41,IX,0
M,2010,OPD,810,2011-08,C,,,A,101.74,IX,0
M,2010,OPD,811,2011-08,N,,,A,102.09,IX,0
M,2010,OPD,812,2011-08,E,,,A,101.11,IX,0
M,2010,OPD,2300,2011-08,F,,,A,100.73,IX,0
M,2010,OPD,2310,2011-08,F,,,A,99.75,IX,0
M,2010,OPD,2311,2011-08,C,,,A,96.91,IX,0
M,2010,OPD,2312,2011-08,N,,,A,103.03,IX,0
M,2010,OPD,2314,2011-08,E,,,A,94.0,IX,0
M,2010,OPD,2330,2011-08,F,,,A,102.5,IX,0
M,2010,OPD,2332,2011-08,F,,,A,102.5,IX,0
M,2010,OPD,2350,2011-08,C,,,A,99.86,IX,0
M,2010,OPD,2351,2011-08,N,,,A,99.77,IX,0
M,2010,OPD,2360,2011-08,E,,,A,99.94,IX,0
M,2010,OPD,2361,2011-08,F,,,A,100.36,IX,0
M,2010,OPD,2362,2011-08,F,,,A,96.71,IX,0
M,2010,OPD,2363,2011-08,C,,,A,98.32,IX,0
M,2010,OPD,2369,2011-08,N,,,A,100.64,IX,0
M,2010,OPD,2370,2011-08,E,,,A,101.63,IX,0
M,2010,OPD,2390,2011-08,F,,,A,109.1,IX,0
M,2010,OPD,2399,2011-08,F,,,A,109.32,IX,0
M,2010,OPD,2000,2011-08,C,,,A,109.22,IX,0
M,2010,OPD,2010,2011-08,N,,,A,109.69,IX,0
M,2010,OPD,2011,2011-08,E,,,A,98.29,IX,0
M,2010,OPD,2012,2011-08,F,,,A,128.18,IX,0
M,2010,OPD,2013,2011-08,F,,,A,115.79,IX,0
M,2010,OPD,2014,2011-08,C,,,A,112.98,IX,0
M,2010,OPD,2016,2011-08,N,,,A,102.75,IX,0
M,2010,OPD,2030,2011-08,E,,,A,115.29,IX,0
M,2010,OPD,2040,2011-08,F,,,A,104.59,IX,0
M,2010,OPD,2042,2011-08,F,,,A,104.2,IX,0
M,2010,OPD,2050,2011-08,C,,,A,103.94,IX,0
M,2010,OPD,2053,2011-08,N,,,A,100.83,IX,0
M,2010,OPD,2059,2011-08,E,,,A,104.54,IX,0
M,2010,OPD,2060,2011-08,F,,,A,119.68,IX,0
M,2010,OPD,2100,2011-08,F,,,A,100.4,IX,0
M,2010,OPD,2110,2011-08,C,,,A,111.65,IX,0
M,2010,OPD,2120,2011-08,N,,,A,100.0,IX,0
M,2010,OPD,2500,2011-08,E,,,A,103.86,IX,0
M,2010,OPD,2510,2011-08,F,,,A,107.25,IX,0
M,2010,OPD,2511,2011-08,F,,,A,110.74,IX,0
M,2010,OPD,2512,2011-08,C,,,A,101.87,IX,0
M,2010,OPD,2520,2011-08,N,,,A,107.1,IX,0
M,2010,OPD,2521,2011-08,E,,,A,106.66,IX,0
M,2010,OPD,2529,2011-08,F,,,A,107.4,IX,0
M,2010,OPD,2560,2011-08,F,,,A,100.02,IX,0
M,2010,OPD,2561,2011-08,C,,,A,100.02,IX,0
M,2010,OPD,2562,2011-08,N,,,A,100.02,IX,0
M,2010,OPD,2570,2011-08,E,,,A,100.0,IX,0
M,2010,OPD,2590,2011-08,F,,,A,102.73,IX,0
M,2010,OPD,2599,2011-08,F,,,A,100.76,IX,0
M,2010,OPD,2600,2011-08,C,,,A,102.12,IX,0
M,2010,OPD,2630,2011-08,N,,,A,99.04,IX,0
M,2010,OPD,2700,2011-08,E,,,A,103.41,IX,0
M,2010,OPD,2710,2011-08,F,,,A,104.52,IX,0
M,2010,OPD,2711,2011-08,F,,,A,100.0,IX,0
M,2010,OPD,2730,2011-08,C,,,A,106.33,IX,0
M,2010,OPD,2732,2011-08,N,,,A,106.39,IX,0
M,2010,OPD,2733,2011-08,E,,,A,102.89,IX,0
M,2010,OPD,2740,2011-08,F,,,A,103.37,IX,0
M,2010,OPD,2750,2011-08,F,,,A,109.07,IX,0
M,2010,OPD,2752,2011-08,C,,,A,99.96,IX,0
M,2010,OPD,2790,2011-08,N,,,A,91.21,IX,0
M,2010,OPD,2800,2011-08,E,,,A,101.18,IX,0
M,2010,OPD,2810,2011-08,F,,,A,101.61,IX,0
M,2010,OPD,2820,2011-08,F,,,A,100.98,IX,0
M,2010,OPD,2822,2011-08,C,,,A,101.18,IX,0
M,2010,OPD,2825,2011-08,N,,,A,101.8,IX,0
M,2010,OPD,2829,2011-08,E,,,A,98.99,IX,0
M,2010,OPD,2830,2011-08,F,,,A,101.42,IX,0
M,2010,OPD,2890,2011-08,F,,,A,100.8,IX,0
M,2010,OPD,2893,2011-08,C,,,A,100.8,IX,0
M,2010,OPD,2894,2011-08,N,,,A,102.26,IX,0
M,2010,OPD,2900,2011-08,E,,,A,102.23,IX,0
M,2010,OPD,2910,2011-08,F,,,A,103.75,IX,0
M,2010,OPD,2920,2011-08,F,,,A,104.95,IX,0
M,2010,OPD,2930,2011-08,C,,,A,98.81,IX,0
M,2010,OPD,2932,2011-08,N,,,A,98.83,IX,0
M,2010,OPD,1000,2011-08,E,,,A,106.55,IX,0
M,2010,OPD,1010,2011-08,F,,,A,102.1,IX,0
M,2010,OPD,1011,2011-08,F,,,A,100.08,IX,0
M,2010,OPD,1012,2011-08,C,,,A,108.49,IX,0
M,2010,OPD,1013,2011-08,N,,,A,101.6,IX,0
M,2010,OPD,1020,2011-08,E,,,A,105.46,IX,0
M,2010,OPD,1030,2011-08,F,,,A,100.59,IX,0
M,2010,OPD,1031,2011-08,F,,,A,98.04,IX,0
M,2010,OPD,1039,2011-08,C,,,A,101.18,IX,0
M,2010,OPD,1040,2011-08,N,,,A,101.35,IX,0
M,2010,OPD,1050,2011-08,E,,,A,109.97,IX,0
M,2010,OPD,1051,2011-08,F,,,A,110.78,IX,0
M,2010,OPD,1052,2011-08,F,,,A,102.28,IX,0
M,2010,OPD,1060,2011-08,C,,,A,119.55,IX,0
M,2010,OPD,1061,2011-08,N,,,A,105.21,IX,0
M,2010,OPD,1062,2011-08,E,,,A,145.36,IX,0
M,2010,OPD,1070,2011-08,F,,,A,107.24,IX,0
M,2010,OPD,1071,2011-08,F,,,A,109.5,IX,0
M,2010,OPD,1072,2011-08,C,,,A,102.75,IX,0
M,2010,OPD,1080,2011-08,N,,,A,102.62,IX,0
M,2010,OPD,1082,2011-08,E,,,A,100.15,IX,0
M,2010,OPD,1083,2011-08,F,,,A,122.66,IX,0
M,2010,OPD,1084,2011-08,F,,,A,101.65,IX,0
M,2010,OPD,1085,2011-08,C,,,A,102.74,IX,0
M,2010,OPD,1089,2011-08,N,,,A,100.04,IX,0
M,2010,OPD,1090,2011-08,E,,,A,114.44,IX,0
M,2010,OPD,1091,2011-08,F,,,A,114.52,IX,0
M,2010,OPD,1100,2011-08,F,,,A,101.98,IX,0
M,2010,OPD,1101,2011-08,C,,,A,99.15,IX,0
M,2010,OPD,1105,2011-08,N,,,A,100.0,IX,0
M,2010,OPD,1107,2011-08,E,,,A,100.35,IX,0
M,2010,OPD,1200,2011-08,F,,,A,105.33,IX,0
M,2010,OPD,1300,2011-08,F,,,A,109.46,IX,0
M,2010,OPD,1310,2011-08,C,,,A,147.99,IX,0
M,2010,OPD,1320,2011-08,N,,,A,104.59,IX,0
M,2010,OPD,1330,2011-08,E,,,A,100.0,IX,0
M,2010,OPD,1390,2011-08,F,,,A,104.75,IX,0
M,2010,OPD,1392,2011-08,F,,,A,107.98,IX,0
M,2010,OPD,1393,2011-08,C,,,A,103.49,IX,0
M,2010,OPD,1396,2011-08,N,,,A,100.02,IX,0
M,2010,OPD,1410,2011-08,E,,,A,102.32,IX,0
M,2010,OPD,1412,2011-08,F,,,A,104.04,IX,0
M,2010,OPD,1413,2011-08,F,,,A,101.3,IX,0
M,2010,OPD,1414,2011-08,C,,,A,101.59,IX,0
M,2010,OPD,1419,2011-08,N,,,A,109.2,IX,0
M,2010,OPD,1430,2011-08,E,,,A,100.0,IX,0
M,2010,OPD,1439,2011-08,F,,,A,100.0,IX,0
M,2010,OPD,1500,2011-08,F,,,A,102.37,IX,0
M,2010,OPD,1510,2011-08,C,,,A,101.37,IX,0
M,2010,OPD,1512,2011-08,N,,,A,100.28,IX,0
M,2010,OPD,1600,2011-08,E,,,A,107.86,IX,0
M,2010,OPD,1610,2011-08,F,,,A,105.73,IX,0
M,2010,OPD,1620,2011-08,F,,,A,108.4,IX,0
M,2010,OPD,1621,2011-08,C,,,A,115.74,IX,0
M,2010,OPD,1623,2011-08,N,,,A,104.66,IX,0
M,2010,OPD,1624,2011-08,E,,,A,107.33,IX,0
M,2010,OPD,1629,2011-08,F,,,A,100.43,IX,0
M,2010,OPD,1700,2011-08,F,,,A,108.43,IX,0
M,2010,OPD,1720,2011-08,C,,,A,105.88,IX,0
M,2010,OPD,1721,2011-08,N,,,A,113.65,IX,0
M,2010,OPD,1722,2011-08,E,,,A,91.73,IX,0
M,2010,OPD,1729,2011-08,F,,,A,103.72,IX,0
M,2010,OPD,2200,2011-08,F,,,A,105.88,IX,0
M,2010,OPD,2210,2011-08,C,,,A,101.1,IX,0
M,2010,OPD,2219,2011-08,N,,,A,101.76,IX,0
M,2010,OPD,2220,2011-08,E,,,A,106.62,IX,0
M,2010,OPD,2221,2011-08,F,,,A,106.33,IX,0
M,2010,OPD,2222,2011-08,F,,,A,115.89,IX,0
M,2010,OPD,2223,2011-08,C,,,A,101.5,IX,0
M,2010,OPD,2229,2011-08,N,,,A,104.96,IX,0
M,2010,OPD,3100,2011-08,E,,,A,103.29,IX,0
M,2010,OPD,3101,2011-08,F,,,A,102.18,IX,0
M,2010,OPD,3102,2011-08,F,,,A,102.21,IX,0
M,2010,OPD,3103,2011-08,C,,,A,101.49,IX,0
M,2010,OPD,3109,2011-08,N,,,A,104.12,IX,0
M,2010,OPD,3200,2011-08,E,,,A,101.07,IX,0
M,2010,OPD,3250,2011-08,F,,,A,99.44,IX,0
M,2010,OPD,3290,2011-08,F,,,A,102.54,IX,0
M,2010,OPD,3299,2011-08,C,,,A,102.43,IX,0
M,2010,OPD,3310,2011-08,N,,,A,102.05,IX,0
M,2010,OPD,3312,2011-08,E,,,A,100.04,IX,0
M,2010,OPD,3320,2011-08,F,,,A,98.16,IX,0
M,2010,OPN,20,2011-08,F,,,A,109.57,IX,0
M,2010,OPN,31,2011-08,C,,,A,107.16,IX,0
M,2010,OPN,39,2011-08,N,,,A,113.16,IX,0
M,2010,OPN,40,2011-08,E,,,A,110.81,IX,0
M,2010,OPN,50,2011-08,F,,,A,103.77,IX,0
M,2010,OPN,60,2011-08,F,,,A,103.74,IX,0
M,2010,OPN,70,2011-08,C,,,A,102.89,IX,0
M,2010,OPN,80,2011-08,N,,,A,102.93,IX,0
M,2010,OPN,90,2011-08,E,,,A,116.59,IX,0
M,2010,OPN,100,2011-08,F,,,A,101.91,IX,0
M,2010,OPN,200,2011-08,F,,,A,109.47,IX,0
M,2010,OPN,257,2011-08,C,,,A,104.25,IX,0
M,2010,OPN,3500,2011-08,N,,,A,112.63,IX,0
M,2010,OPN,1920,2011-08,E,,,A,116.8,IX,0
M,2010,OPN,3510,2011-08,F,,,A,109.32,IX,0
M,2010,OPN,3520,2011-08,F,,,A,120.86,IX,0
M,2010,OPN,3600,2011-08,C,,,A,101.91,IX,0
M,2010,OPN,2400,2011-08,N,,,A,110.49,IX,0
M,2010,OPN,2410,2011-08,E,,,A,112.55,IX,0
M,2010,OPN,2430,2011-08,F,,,A,107.86,IX,0
M,2010,OPN,2434,2011-08,F,,,A,109.28,IX,0
M,2010,OPN,2440,2011-08,C,,,A,107.08,IX,0
M,2010,OPN,2444,2011-08,N,,,A,109.72,IX,0
M,2010,OPN,2450,2011-08,E,,,A,101.65,IX,0
M,2010,OPN,2451,2011-08,F,,,A,103.63,IX,0
M,2010,OPN,2453,2011-08,F,,,A,100.58,IX,0
M,2010,OPN,810,2011-08,C,,,A,101.92,IX,0
M,2010,OPN,811,2011-08,N,,,A,101.68,IX,0
M,2010,OPN,812,2011-08,E,,,A,102.34,IX,0
M,2010,OPN,2300,2011-08,F,,,A,100.78,IX,0
M,2010,OPN,2310,2011-08,F,,,A,100.05,IX,0
M,2010,OPN,2311,2011-08,C,,,A,96.92,IX,0
M,2010,OPN,2312,2011-08,N,,,A,102.99,IX,0
M,2010,OPN,2314,2011-08,E,,,A,94.0,IX,0
M,2010,OPN,2330,2011-08,F,,,A,102.62,IX,0
M,2010,OPN,2332,2011-08,F,,,A,102.62,IX,0
M,2010,OPN,2350,2011-08,C,,,A,98.88,IX,0
M,2010,OPN,2351,2011-08,N,,,A,97.91,IX,0
M,2010,OPN,2360,2011-08,E,,,A,98.99,IX,0
M,2010,OPN,2361,2011-08,F,,,A,97.84,IX,0
M,2010,OPN,2362,2011-08,F,,,A,96.71,IX,0
M,2010,OPN,2363,2011-08,C,,,A,98.36,IX,0
M,2010,OPN,2369,2011-08,N,,,A,98.78,IX,0
M,2010,OPN,2370,2011-08,E,,,A,101.28,IX,0
M,2010,OPN,2390,2011-08,F,,,A,109.09,IX,0
M,2010,OPN,2399,2011-08,F,,,A,109.24,IX,0
M,2010,OPN,2000,2011-08,C,,,A,112.75,IX,0
M,2010,OPN,2010,2011-08,N,,,A,113.93,IX,0
M,2010,OPN,2011,2011-08,E,,,A,97.75,IX,0
M,2010,OPN,2012,2011-08,F,,,A,133.84,IX,0
M,2010,OPN,2013,2011-08,F,,,A,116.01,IX,0
M,2010,OPN,2014,2011-08,C,,,A,123.15,IX,0
M,2010,OPN,2016,2011-08,N,,,A,100.98,IX,0
M,2010,OPN,2030,2011-08,E,,,A,123.24,IX,0
M,2010,OPN,2040,2011-08,F,,,A,104.15,IX,0
M,2010,OPN,2042,2011-08,F,,,A,104.2,IX,0
M,2010,OPN,2050,2011-08,C,,,A,104.84,IX,0
M,2010,OPN,2053,2011-08,N,,,A,100.84,IX,0
M,2010,OPN,2059,2011-08,E,,,A,105.07,IX,0
M,2010,OPN,2060,2011-08,F,,,A,113.01,IX,0
M,2010,OPN,2100,2011-08,F,,,A,101.17,IX,0
M,2010,OPN,2110,2011-08,C,,,A,111.65,IX,0
M,2010,OPN,2120,2011-08,N,,,A,100.0,IX,0
M,2010,OPN,2500,2011-08,E,,,A,103.29,IX,0
M,2010,OPN,2510,2011-08,F,,,A,104.76,IX,0
M,2010,OPN,2511,2011-08,F,,,A,106.9,IX,0
M,2010,OPN,2512,2011-08,C,,,A,99.97,IX,0
M,2010,OPN,2520,2011-08,N,,,A,107.12,IX,0
M,2010,OPN,2521,2011-08,E,,,A,106.51,IX,0
M,2010,OPN,2529,2011-08,F,,,A,107.4,IX,0
M,2010,OPN,2560,2011-08,F,,,A,100.03,IX,0
M,2010,OPN,2561,2011-08,C,,,A,100.15,IX,0
M,2010,OPN,2562,2011-08,N,,,A,99.97,IX,0
M,2010,OPN,2570,2011-08,E,,,A,100.0,IX,0
M,2010,OPN,2590,2011-08,F,,,A,104.45,IX,0
M,2010,OPN,2599,2011-08,F,,,A,104.47,IX,0
M,2010,OPN,2600,2011-08,C,,,A,107.76,IX,0
M,2010,OPN,2630,2011-08,N,,,A,99.0,IX,0
M,2010,OPN,2700,2011-08,E,,,A,101.29,IX,0
M,2010,OPN,2710,2011-08,F,,,A,100.0,IX,0
M,2010,OPN,2711,2011-08,F,,,A,100.0,IX,0
M,2010,OPN,2730,2011-08,C,,,A,106.31,IX,0
M,2010,OPN,2732,2011-08,N,,,A,106.39,IX,0
M,2010,OPN,2733,2011-08,E,,,A,101.67,IX,0
M,2010,OPN,2740,2011-08,F,,,A,102.33,IX,0
M,2010,OPN,2750,2011-08,F,,,A,109.21,IX,0
M,2010,OPN,2752,2011-08,C,,,A,99.95,IX,0
M,2010,OPN,2790,2011-08,N,,,A,91.21,IX,0
M,2010,OPN,2800,2011-08,E,,,A,101.6,IX,0
M,2010,OPN,2810,2011-08,F,,,A,101.6,IX,0
M,2010,OPN,2820,2011-08,F,,,A,102.66,IX,0
M,2010,OPN,2822,2011-08,C,,,A,101.18,IX,0
M,2010,OPN,2825,2011-08,N,,,A,104.01,IX,0
M,2010,OPN,2829,2011-08,E,,,A,97.01,IX,0
M,2010,OPN,2830,2011-08,F,,,A,100.91,IX,0
M,2010,OPN,2890,2011-08,F,,,A,101.03,IX,0
M,2010,OPN,2893,2011-08,C,,,A,100.83,IX,0
M,2010,OPN,2894,2011-08,N,,,A,102.86,IX,0
M,2010,OPN,2900,2011-08,E,,,A,105.52,IX,0
M,2010,OPN,2910,2011-08,F,,,A,106.35,IX,0
M,2010,OPN,2920,2011-08,F,,,A,104.5,IX,0
M,2010,OPN,2930,2011-08,C,,,A,101.81,IX,0
M,2010,OPN,2932,2011-08,N,,,A,101.86,IX,0
M,2010,OPN,1000,2011-08,E,,,A,107.77,IX,0
M,2010,OPN,1010,2011-08,F,,,A,100.63,IX,0
M,2010,OPN,1011,2011-08,F,,,A,96.15,IX,0
M,2010,OPN,1012,2011-08,C,,,A,107.35,IX,0
M,2010,OPN,1013,2011-08,N,,,A,101.27,IX,0
M,2010,OPN,1020,2011-08,E,,,A,95.88,IX,0
M,2010,OPN,1030,2011-08,F,,,A,99.94,IX,0
M,2010,OPN,1031,2011-08,F,,,A,97.86,IX,0
M,2010,OPN,1039,2011-08,C,,,A,100.21,IX,0
M,2010,OPN,1040,2011-08,N,,,A,108.0,IX,0
M,2010,OPN,1050,2011-08,E,,,A,110.69,IX,0
M,2010,OPN,1051,2011-08,F,,,A,111.83,IX,0
M,2010,OPN,1052,2011-08,F,,,A,101.29,IX,0
M,2010,OPN,1060,2011-08,C,,,A,136.99,IX,0
M,2010,OPN,1061,2011-08,N,,,A,121.0,IX,0
M,2010,OPN,1062,2011-08,E,,,A,144.55,IX,0
M,2010,OPN,1070,2011-08,F,,,A,104.74,IX,0
M,2010,OPN,1071,2011-08,F,,,A,104.33,IX,0
M,2010,OPN,1072,2011-08,C,,,A,103.63,IX,0
M,2010,OPN,1080,2011-08,N,,,A,101.29,IX,0
M,2010,OPN,1082,2011-08,E,,,A,100.02,IX,0
M,2010,OPN,1083,2011-08,F,,,A,122.65,IX,0
M,2010,OPN,1084,2011-08,F,,,A,98.81,IX,0
M,2010,OPN,1085,2011-08,C,,,A,105.7,IX,0
M,2010,OPN,1089,2011-08,N,,,A,100.02,IX,0
M,2010,OPN,1090,2011-08,E,,,A,124.66,IX,0
M,2010,OPN,1091,2011-08,F,,,A,125.32,IX,0
M,2010,OPN,1100,2011-08,F,,,A,102.26,IX,0
M,2010,OPN,1101,2011-08,C,,,A,100.18,IX,0
M,2010,OPN,1105,2011-08,N,,,A,100.0,IX,0
M,2010,OPN,1107,2011-08,E,,,A,100.23,IX,0
M,2010,OPN,1200,2011-08,F,,,A,102.62,IX,0
M,2010,OPN,1300,2011-08,F,,,A,107.01,IX,0
M,2010,OPN,1310,2011-08,C,,,A,140.22,IX,0
M,2010,OPN,1320,2011-08,N,,,A,111.48,IX,0
M,2010,OPN,1330,2011-08,E,,,A,100.0,IX,0
M,2010,OPN,1390,2011-08,F,,,A,103.55,IX,0
M,2010,OPN,1392,2011-08,F,,,A,105.97,IX,0
M,2010,OPN,1393,2011-08,C,,,A,103.53,IX,0
M,2010,OPN,1396,2011-08,N,,,A,100.03,IX,0
M,2010,OPN,1410,2011-08,E,,,A,102.31,IX,0
M,2010,OPN,1412,2011-08,F,,,A,105.13,IX,0
M,2010,OPN,1413,2011-08,F,,,A,100.14,IX,0
M,2010,OPN,1414,2011-08,C,,,A,112.75,IX,0
