INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,FREQ,OBS_VALUE,CONF_STATUS
2010,OPN,1040,2011-Q3,Q,107.75333404541016,N
2010,OPN,1060,2011-Q3,Q,134.2933349609375,C
2010,OPN,1070,2011-Q3,Q,104.75999959309895,F
2010,OPN,1071,2011-Q3,Q,104.33000183105469,F
2010,OPN,1080,2011-Q3,Q,101.26333363850911,N
2010,OPN,1082,2011-Q3,Q,99.98666381835938,E
2010,OPN,1084,2011-Q3,Q,99.52666473388672,F
2010,OPN,1089,2011-Q3,Q,100.0199966430664,N
2010,OPN,1090,2011-Q3,Q,122.75000254313152,E
2010,OPN,1091,2011-Q3,Q,123.39999898274739,F
2010,OPN,1101,2011-Q3,Q,100.18000030517578,C
2010,OPN,1107,2011-Q3,Q,100.2300033569336,E
2010,OPN,1200,2011-Q3,Q,102.62000274658203,F
2010,OPN,1300,2011-Q3,Q,106.66000111897786,F
2010,OPN,1310,2011-Q3,Q,140.03999837239584,C
2010,OPN,1320,2011-Q3,Q,111.5366694132487,N
2010,OPN,1330,2011-Q3,Q,100.0,E
2010,OPN,1390,2011-Q3,Q,103.08666737874348,F
2010,OPN,1392,2011-Q3,Q,105.97000122070312,F
2010,OPN,1410,2011-Q3,Q,102.12000020345052,E
2010,OPN,1412,2011-Q3,Q,105.12999725341797,F
2010,OPN,1413,2011-Q3,Q,99.88999938964844,F
2010,OPN,1414,2011-Q3,Q,112.69666798909505,C
2010,OPN,1419,2011-Q3,Q,108.20999908447266,N
2010,OPN,1430,2011-Q3,Q,100.0,E
2010,OPN,1600,2011-Q3,Q,113.2066650390625,E
2010,OPN,1610,2011-Q3,Q,100.04332987467448,F
2010,OPN,1620,2011-Q3,Q,115.02999877929688,F
2010,OPN,1623,2011-Q3,Q,105.22000122070312,N
2010,OPN,1624,2011-Q3,Q,108.58666737874348,E
2010,OPN,2200,2011-Q3,Q,105.70333353678386,F
2010,OPN,2210,2011-Q3,Q,100.79000091552734,C
2010,OPN,2219,2011-Q3,Q,101.74666595458984,N
2010,OPN,2220,2011-Q3,Q,107.08999888102214,E
2010,OPN,2221,2011-Q3,Q,107.51999918619792,F
2010,OPN,2222,2011-Q3,Q,112.58666737874348,F
2010,OPN,2223,2011-Q3,Q,102.50333404541016,C
2010,OPN,3102,2011-Q3,Q,102.4000015258789,F
2010,OPN,3103,2011-Q3,Q,100.44999694824219,C
2010,OPN,3250,2011-Q3,Q,104.45999908447266,F
2010,OPN,3290,2011-Q3,Q,101.16000366210938,F
2010,OPN,3299,2011-Q3,Q,100.98999786376953,C
2010,OPN,3320,2011-Q3,Q,97.15999857584636,F
2010,OPD,1070,2011-Q3,Q,107.25999959309895,F
2010,OPD,1621,2011-Q3,Q,115.73999786376953,C
2010,OPN,257,2011-Q3,Q,103.91666666666667,C
2010,OPN,2512,2011-Q3,Q,100.50333404541016,C
2010,OPN,1031,2011-Q3,Q,98.43999989827473,F
2010,OPN,1062,2011-Q3,Q,140.75999959309897,E
2010,OPN,70,2011-Q3,Q,102.82333374023438,C
2010,OPD,1013,2011-Q3,Q,101.67999776204427,N
2010,OPD,1020,2011-Q3,Q,104.67333221435547,E
2010,OPD,1200,2011-Q3,Q,105.33000183105469,F
2010,OPN,2390,2011-Q3,Q,109.02999877929688,F
2010,OPN,2932,2011-Q3,Q,101.05333455403645,N
2010,OPI,20,2011-Q4,Q,109.12333424886067,F
2010,OPI,31,2011-Q4,Q,105.74666849772136,C
2010,OPI,39,2011-Q4,Q,112.84666697184245,N
2010,OPI,70,2011-Q4,Q,103.23666636149089,C
2010,OPI,100,2011-Q4,Q,101.80999755859375,F
2010,OPI,1920,2011-Q4,Q,123.27000172932942,E
2010,OPI,3520,2011-Q4,Q,126.28000132242839,F
2010,OPI,2430,2011-Q4,Q,107.58666483561198,F
2010,OPI,2434,2011-Q4,Q,109.84666697184245,F
2010,OPI,2440,2011-Q4,Q,104.62999725341797,C
2010,OPI,2450,2011-Q4,Q,104.12000274658203,E
2010,OPI,2453,2011-Q4,Q,100.73999786376953,F
2010,OPI,810,2011-Q4,Q,101.80999755859375,C
2010,OPI,2300,2011-Q4,Q,101.25333150227864,F
2010,OPI,2310,2011-Q4,Q,100.7566655476888,F
2010,OPI,2312,2011-Q4,Q,100.72999827067058,N
2010,OPI,2314,2011-Q4,Q,94.0,E
2010,OPI,2332,2011-Q4,Q,102.54000091552734,F
2010,OPI,2350,2011-Q4,Q,99.66000366210938,C
2010,OPI,2361,2011-Q4,Q,100.69000244140625,F
2010,OPI,2362,2011-Q4,Q,96.70999908447266,F
2010,OPI,2399,2011-Q4,Q,110.35333251953125,F
2010,OPI,2000,2011-Q4,Q,110.51333363850911,C
2010,OPI,2042,2011-Q4,Q,104.19999694824219,F
2010,OPI,2500,2011-Q4,Q,102.32666778564453,E
2010,OPI,2511,2011-Q4,Q,106.06000010172527,F
2010,OPI,2512,2011-Q4,Q,100.2433344523112,C
2010,OPI,2520,2011-Q4,Q,105.24333190917969,N
2010,OPI,2560,2011-Q4,Q,99.86666615804036,F
2010,OPI,2562,2011-Q4,Q,99.77666727701823,N
2010,OPI,2570,2011-Q4,Q,100.0,E
2010,OPI,2599,2011-Q4,Q,102.3499984741211,F
2010,OPI,2600,2011-Q4,Q,105.81999969482422,C
2010,OPI,2700,2011-Q4,Q,102.04666646321614,E
2010,OPI,2732,2011-Q4,Q,103.93000030517578,N
2010,OPI,2733,2011-Q4,Q,102.05000305175781,E
2010,OPI,2752,2011-Q4,Q,99.95999908447266,C
2010,OPI,2790,2011-Q4,Q,91.20999908447266,N
2010,OPI,2820,2011-Q4,Q,101.81999969482422,F
2010,OPI,2822,2011-Q4,Q,101.16999816894531,C
2010,OPI,2829,2011-Q4,Q,98.1500015258789,E
2010,OPI,2830,2011-Q4,Q,101.04000091552734,F
2010,OPI,2893,2011-Q4,Q,100.83000183105469,C
2010,OPI,2900,2011-Q4,Q,103.83333333333333,E
2010,OPI,2910,2011-Q4,Q,105.78999837239583,F
2010,OPI,2932,2011-Q4,Q,97.58000183105469,N
2010,OPI,1011,2011-Q4,Q,100.58333587646484,F
2010,OPI,1012,2011-Q4,Q,107.22666676839192,C
2010,OPI,1013,2011-Q4,Q,102.03999837239583,N
2010,OPI,1020,2011-Q4,Q,100.38999938964844,E
2010,OPI,1030,2011-Q4,Q,100.69666798909505,F
2010,OPI,1031,2011-Q4,Q,97.02000172932942,F
2010,OPI,1051,2011-Q4,Q,110.64666748046875,F
2010,OPI,1060,2011-Q4,Q,129.90333557128906,C
2010,OPI,1061,2011-Q4,Q,111.36666870117188,N
2010,OPI,1062,2011-Q4,Q,145.48333231608072,E
2010,OPI,1070,2011-Q4,Q,106.7699966430664,F
2010,OPI,1071,2011-Q4,Q,108.91999816894531,F
2010,OPI,1072,2011-Q4,Q,103.19999694824219,C
2010,OPI,1080,2011-Q4,Q,101.91333516438802,N
2010,OPI,1082,2011-Q4,Q,99.86000061035156,E
2010,OPI,1084,2011-Q4,Q,102.37666829427083,F
2010,OPI,1085,2011-Q4,Q,103.82666778564453,C
2010,OPI,1100,2011-Q4,Q,102.2066650390625,F
2010,OPI,1105,2011-Q4,Q,100.0,N
2010,OPI,1107,2011-Q4,Q,100.31999969482422,E
2010,OPI,1200,2011-Q4,Q,104.8499984741211,F
2010,OPI,1300,2011-Q4,Q,107.32999928792317,F
2010,OPI,1320,2011-Q4,Q,108.14333089192708,N
2010,OPI,1330,2011-Q4,Q,100.0,E
2010,OPI,1390,2011-Q4,Q,103.15666961669922,F
2010,OPI,1396,2011-Q4,Q,100.02999877929688,N
2010,OPI,1412,2011-Q4,Q,104.75,F
2010,OPI,1413,2011-Q4,Q,100.85333506266277,F
2010,OPI,1419,2011-Q4,Q,108.8499984741211,N
2010,OPI,1430,2011-Q4,Q,100.0,E
2010,OPI,1439,2011-Q4,Q,100.0,F
2010,OPI,1500,2011-Q4,Q,101.76000213623047,F
2010,OPI,1512,2011-Q4,Q,100.83000183105469,N
2010,OPI,1610,2011-Q4,Q,102.83999633789062,F
2010,OPI,1700,2011-Q4,Q,108.50333658854167,F
2010,OPI,1720,2011-Q4,Q,105.16666666666667,C
2010,OPI,1722,2011-Q4,Q,92.8433329264323,E
2010,OPI,2210,2011-Q4,Q,100.83333333333333,C
2010,OPI,2219,2011-Q4,Q,101.70999908447266,N
2010,OPI,2220,2011-Q4,Q,107.62999979654948,E
2010,OPI,2222,2011-Q4,Q,114.27666727701823,F
2010,OPI,2223,2011-Q4,Q,101.55666605631511,C
2010,OPI,2229,2011-Q4,Q,105.14666493733723,N
2010,OPI,3100,2011-Q4,Q,103.82999928792317,E
2010,OPI,3103,2011-Q4,Q,101.04666646321614,C
2010,OPI,3109,2011-Q4,Q,105.41999816894531,N
2010,OPI,3200,2011-Q4,Q,101.69999694824219,E
2010,OPI,3250,2011-Q4,Q,102.29000091552734,F
2010,OPI,3290,2011-Q4,Q,101.95999908447266,F
2010,OPI,3312,2011-Q4,Q,100.53333282470703,E
2010,OPD,20,2011-Q4,Q,107.8866678873698,F
2010,OPD,60,2011-Q4,Q,104.00999959309895,F
2010,OPD,80,2011-Q4,Q,103.66999816894531,N
2010,OPD,200,2011-Q4,Q,106.9499994913737,F
2010,OPD,3500,2011-Q4,Q,111.8000005086263,N
2010,OPD,1920,2011-Q4,Q,128.51666768391928,E
2010,OPD,3520,2011-Q4,Q,126.26333363850911,F
2010,OPD,2430,2011-Q4,Q,109.83999888102214,F
2010,OPD,2444,2011-Q4,Q,98.8499984741211,N
2010,OPD,2451,2011-Q4,Q,108.12999725341797,F
2010,OPD,2453,2011-Q4,Q,101.41000366210938,F
2010,OPD,812,2011-Q4,Q,101.12999725341797,E
2010,OPD,2300,2011-Q4,Q,101.19000244140625,F
2010,OPD,2310,2011-Q4,Q,100.68000030517578,F
2010,OPD,2330,2011-Q4,Q,102.5,F
2010,OPD,2350,2011-Q4,Q,99.86000061035156,C
2010,OPD,2351,2011-Q4,Q,99.7699966430664,N
2010,OPD,2369,2011-Q4,Q,101.41666666666667,N
2010,OPD,2370,2011-Q4,Q,101.62999725341797,E
2010,OPD,2390,2011-Q4,Q,110.41333262125652,F
2010,OPD,2399,2011-Q4,Q,110.6366678873698,F
2010,OPD,2012,2011-Q4,Q,131.66666666666666,F
2010,OPD,2013,2011-Q4,Q,131.87000528971353,F
2010,OPD,2014,2011-Q4,Q,106.49000040690105,C
2010,OPD,2016,2011-Q4,Q,104.33000183105469,N
2010,OPD,2030,2011-Q4,Q,116.23666636149089,E
2010,OPD,2040,2011-Q4,Q,104.58999633789062,F
2010,OPD,2059,2011-Q4,Q,103.95333353678386,E
2010,OPD,2100,2011-Q4,Q,100.37999979654948,F
2010,OPD,2500,2011-Q4,Q,102.46666717529297,E
2010,OPD,2510,2011-Q4,Q,104.62999979654948,F
2010,OPD,2512,2011-Q4,Q,101.01666768391927,C
2010,OPD,2521,2011-Q4,Q,106.12999979654948,E
2010,OPD,2529,2011-Q4,Q,102.75333404541016,F
2010,OPD,2560,2011-Q4,Q,99.82999674479167,F
2010,OPD,2561,2011-Q4,Q,100.0199966430664,C
2010,OPD,2562,2011-Q4,Q,99.75999704996745,N
2010,OPD,2590,2011-Q4,Q,101.37333424886067,F
2010,OPD,2600,2011-Q4,Q,102.12000274658203,C
2010,OPD,2711,2011-Q4,Q,100.0,F
2010,OPD,2730,2011-Q4,Q,103.87999979654948,C
2010,OPD,2790,2011-Q4,Q,91.20999908447266,N
2010,OPD,2820,2011-Q4,Q,100.9800033569336,F
2010,OPD,2822,2011-Q4,Q,101.18000030517578,C
2010,OPD,2825,2011-Q4,Q,101.80000305175781,N
2010,OPD,2829,2011-Q4,Q,98.98999786376953,E
2010,OPD,2890,2011-Q4,Q,100.8433329264323,F
2010,OPD,2893,2011-Q4,Q,100.80000305175781,C
2010,OPD,2910,2011-Q4,Q,103.74000040690105,F
2010,OPD,2920,2011-Q4,Q,104.31666564941406,F
2010,OPD,2930,2011-Q4,Q,95.94000244140625,C
2010,OPD,2932,2011-Q4,Q,95.94999694824219,N
2010,OPD,1000,2011-Q4,Q,105.83666483561198,E
2010,OPD,1020,2011-Q4,Q,101.80666605631511,E
2010,OPD,1030,2011-Q4,Q,101.51666514078777,F
2010,OPD,1031,2011-Q4,Q,97.51000213623047,F
2010,OPD,1051,2011-Q4,Q,109.10000101725261,F
2010,OPD,1061,2011-Q4,Q,104.96333312988281,N
2010,OPD,1070,2011-Q4,Q,107.30000305175781,F
2010,OPD,1071,2011-Q4,Q,109.5,F
2010,OPD,1072,2011-Q4,Q,102.94999694824219,C
2010,OPD,1080,2011-Q4,Q,102.74666849772136,N
2010,OPD,1083,2011-Q4,Q,122.66000366210938,F
2010,OPD,1085,2011-Q4,Q,103.19333394368489,C
2010,OPD,1089,2011-Q4,Q,100.03333282470703,N
2010,OPD,1090,2011-Q4,Q,111.65333302815755,E
2010,OPD,1200,2011-Q4,Q,105.33000183105469,F
2010,OPD,1310,2011-Q4,Q,147.9600067138672,C
2010,OPD,1320,2011-Q4,Q,104.47666676839192,N
2010,OPD,1390,2011-Q4,Q,104.26999918619792,F
2010,OPD,1410,2011-Q4,Q,102.31999969482422,E
2010,OPD,1413,2011-Q4,Q,101.30000305175781,F
2010,OPD,1430,2011-Q4,Q,100.0,E
2010,OPD,1500,2011-Q4,Q,102.4000015258789,F
2010,OPD,1510,2011-Q4,Q,101.41999816894531,C
2010,OPD,1512,2011-Q4,Q,100.33999633789062,N
2010,OPD,1600,2011-Q4,Q,107.51666514078777,E
2010,OPD,1623,2011-Q4,Q,104.66000366210938,N
2010,OPD,1700,2011-Q4,Q,108.53666687011719,F
2010,OPD,1721,2011-Q4,Q,112.72999827067058,N
2010,OPD,1729,2011-Q4,Q,103.66999816894531,F
2010,OPD,2210,2011-Q4,Q,101.06999969482422,C
2010,OPD,2220,2011-Q4,Q,107.30333455403645,E
2010,OPD,2221,2011-Q4,Q,106.00333404541016,F
2010,OPD,2222,2011-Q4,Q,116.72333272298177,F
2010,OPD,2223,2011-Q4,Q,101.27666727701823,C
2010,OPD,3100,2011-Q4,Q,103.81000264485677,E
2010,OPD,3101,2011-Q4,Q,102.18000030517578,F
2010,OPD,3102,2011-Q4,Q,102.20999908447266,F
2010,OPD,3250,2011-Q4,Q,99.44000244140625,F
2010,OPD,3290,2011-Q4,Q,102.54000091552734,F
2010,OPD,3312,2011-Q4,Q,100.05000305175781,E
2010,OPD,3320,2011-Q4,Q,94.22333272298177,F
2010,OPN,39,2011-Q4,Q,114.1866683959961,N
2010,OPN,50,2011-Q4,Q,103.64666748046875,F
2010,OPN,70,2011-Q4,Q,102.80666605631511,C
2010,OPN,80,2011-Q4,Q,102.85333506266277,N
2010,OPN,90,2011-Q4,Q,121.31000010172527,E
2010,OPN,100,2011-Q4,Q,101.91000366210938,F
2010,OPN,200,2011-Q4,Q,110.08333587646484,F
2010,OPN,3500,2011-Q4,Q,112.92333475748698,N
2010,OPN,3600,2011-Q4,Q,101.91000366210938,C
2010,OPN,2400,2011-Q4,Q,108.4566650390625,N
2010,OPN,2434,2011-Q4,Q,108.52333323160808,F
2010,OPN,2444,2011-Q4,Q,98.48666636149089,N
2010,OPN,2453,2011-Q4,Q,100.58000183105469,F
2010,OPN,811,2011-Q4,Q,101.68000030517578,N
2010,OPN,2310,2011-Q4,Q,100.81666564941406,F
2010,OPN,2311,2011-Q4,Q,100.5066655476888,C
2010,OPN,2330,2011-Q4,Q,102.62000274658203,F
2010,OPN,2350,2011-Q4,Q,98.87999725341797,C
2010,OPN,2361,2011-Q4,Q,98.25666809082031,F
2010,OPN,2363,2011-Q4,Q,98.19000244140625,C
2010,OPN,2370,2011-Q4,Q,101.27999877929688,E
2010,OPN,2000,2011-Q4,Q,110.3566665649414,C
2010,OPI,1920,2011-Q2,Q,120.61333465576172,E
2010,OPI,2400,2011-Q2,Q,112.97333272298177,N
2010,OPI,2440,2011-Q2,Q,108.92000071207683,C
2010,OPI,2444,2011-Q2,Q,111.57666778564453,N
2010,OPI,2453,2011-Q2,Q,100.73999786376953,F
2010,OPI,2310,2011-Q2,Q,104.46666717529297,F
2010,OPI,2312,2011-Q2,Q,100.40666961669922,N
2010,OPI,2314,2011-Q2,Q,94.0,E
2010,OPI,2360,2011-Q2,Q,99.6866683959961,E
2010,OPI,2361,2011-Q2,Q,99.89999898274739,F
2010,OPI,2013,2011-Q2,Q,112.81000010172527,F
2010,OPI,2030,2011-Q2,Q,116.78999837239583,E
2010,OPI,2711,2011-Q2,Q,100.0,F
2010,OPI,2730,2011-Q2,Q,107.72666676839192,C
2010,OPI,2790,2011-Q2,Q,91.20999908447266,N
2010,OPI,2800,2011-Q2,Q,101.35332997639973,E
2010,OPI,1040,2011-Q2,Q,108.4000015258789,N
2010,OPI,1070,2011-Q2,Q,106.28666432698567,F
2010,OPI,1083,2011-Q2,Q,121.62333170572917,F
2010,OPI,1410,2011-Q2,Q,101.89666748046875,E
2010,OPI,1510,2011-Q2,Q,101.31000264485677,C
2010,OPI,1512,2011-Q2,Q,100.63333638509114,N
2010,OPI,1610,2011-Q2,Q,105.99666341145833,F
2010,OPI,1623,2011-Q2,Q,102.3633321126302,N
2010,OPI,1721,2011-Q2,Q,112.37999979654948,N
2010,OPI,3312,2011-Q2,Q,100.36666870117188,E
2010,OPD,20,2011-Q2,Q,109.29000091552734,F
2010,OPD,257,2011-Q2,Q,102.38666534423828,C
2010,OPD,2440,2011-Q2,Q,111.48000081380208,C
2010,OPD,810,2011-Q2,Q,101.38999938964844,C
2010,OPD,2311,2011-Q2,Q,111.27000172932942,C
2010,OPD,2312,2011-Q2,Q,100.39666748046875,N
2010,OPD,2332,2011-Q2,Q,102.5,F
2010,OPD,2350,2011-Q2,Q,99.18000030517578,C
2010,OPD,2351,2011-Q2,Q,98.73999786376953,N
2010,OPD,2362,2011-Q2,Q,96.70999908447266,F
2010,OPD,2100,2011-Q2,Q,100.4000015258789,F
2010,OPD,2110,2011-Q2,Q,111.6500015258789,C
2010,OPD,2120,2011-Q2,Q,100.0,N
2010,OPD,2562,2011-Q2,Q,100.0199966430664,N
2010,OPD,2710,2011-Q2,Q,104.5199966430664,F
2010,OPD,1000,2011-Q2,Q,107.25999704996745,E
2010,OPD,1012,2011-Q2,Q,109.13999938964844,C
2010,OPD,1020,2011-Q2,Q,108.6433334350586,E
2010,OPD,1030,2011-Q2,Q,102.13333129882812,F
2010,OPD,1082,2011-Q2,Q,100.10666910807292,E
2010,OPD,1107,2011-Q2,Q,100.3499984741211,E
2010,OPD,1510,2011-Q2,Q,101.35000101725261,C
2010,OPD,1700,2011-Q2,Q,107.52000172932942,F
2010,OPD,1722,2011-Q2,Q,94.18333180745442,E
2010,OPD,2210,2011-Q2,Q,101.07999928792317,C
2010,OPD,2219,2011-Q2,Q,101.71999867757161,N
2010,OPD,2220,2011-Q2,Q,108.96666717529297,E
2010,OPD,3109,2011-Q2,Q,104.12000274658203,N
2010,OPD,3312,2011-Q2,Q,100.02999877929688,E
2010,OPN,31,2011-Q2,Q,107.56999969482422,C
2010,OPN,1920,2011-Q2,Q,119.28333282470703,E
2010,OPN,810,2011-Q2,Q,101.77999877929688,C
2010,OPN,2310,2011-Q2,Q,104.36333465576172,F
2010,OPN,2314,2011-Q2,Q,94.0,E
2010,OPN,2330,2011-Q2,Q,102.62000274658203,F
2010,OPN,2363,2011-Q2,Q,98.36000061035156,C
2010,OPN,2012,2011-Q2,Q,120.90999857584636,F
2010,OPN,2014,2011-Q2,Q,133.5500030517578,C
2010,OPN,2030,2011-Q2,Q,118.22333272298177,E
2010,OPN,2050,2011-Q2,Q,100.24333190917969,C
2010,OPN,2100,2011-Q2,Q,101.16999816894531,F
2010,OPN,2110,2011-Q2,Q,111.6500015258789,C
2010,OPN,2510,2011-Q2,Q,106.46999867757161,F
2010,OPN,2560,2011-Q2,Q,100.02999877929688,F
2010,OPN,2590,2011-Q2,Q,108.48333485921223,F
2010,OPN,2630,2011-Q2,Q,99.0,N
2010,OPN,2711,2011-Q2,Q,100.0,F
2010,OPN,2730,2011-Q2,Q,107.6999994913737,C
2010,OPN,2732,2011-Q2,Q,107.79666646321614,N
2010,OPN,2930,2011-Q2,Q,101.80999755859375,C
2010,OPN,1030,2011-Q2,Q,102.27333323160808,F
2010,OPN,1039,2011-Q2,Q,100.1366678873698,C
2010,OPN,1390,2011-Q2,Q,102.65333302815755,F
2010,OPN,1620,2011-Q2,Q,113.43333435058594,F
2010,OPN,1729,2011-Q2,Q,106.02999877929688,F
2010,OPN,2210,2011-Q2,Q,100.78333282470703,C
2010,OPN,3312,2011-Q2,Q,100.57333374023438,E
2010,OPI,31,2011-Q3,Q,106.26333363850911,C
2010,OPI,39,2011-Q3,Q,113.02666727701823,N
2010,OPI,70,2011-Q3,Q,103.3566665649414,C
2010,OPI,3500,2011-Q3,Q,113.54333241780598,N
2010,OPI,3600,2011-Q3,Q,98.06999969482422,C
2010,OPI,2332,2011-Q3,Q,102.54000091552734,F
2010,OPI,2361,2011-Q3,Q,100.39999898274739,F
2010,OPI,2363,2011-Q3,Q,98.33000183105469,C
2010,OPI,2010,2011-Q3,Q,112.62000020345052,N
2010,OPI,2011,2011-Q3,Q,103.54666900634766,E
2010,OPI,2013,2011-Q3,Q,116.76666768391927,F
2010,OPI,2059,2011-Q3,Q,102.92000071207683,E
2010,OPI,2120,2011-Q3,Q,100.0,N
2010,OPI,2500,2011-Q3,Q,103.58333333333333,E
2010,OPI,2529,2011-Q3,Q,107.46333312988281,F
2010,OPI,2562,2011-Q3,Q,100.01000213623047,N
2010,OPI,2590,2011-Q3,Q,103.49000040690105,F
2010,OPI,2710,2011-Q3,Q,102.47000122070312,F
2010,OPI,2732,2011-Q3,Q,107.11666615804036,N
2010,OPI,2790,2011-Q3,Q,91.20999908447266,N
2010,OPI,2810,2011-Q3,Q,101.61000061035156,F
2010,OPI,2822,2011-Q3,Q,101.16999816894531,C
2010,OPI,2830,2011-Q3,Q,101.04000091552734,F
2010,OPI,2890,2011-Q3,Q,100.9500020345052,F
2010,OPI,2893,2011-Q3,Q,100.83000183105469,C
2010,OPI,2910,2011-Q3,Q,104.56666819254558,F
2010,OPI,2920,2011-Q3,Q,104.67000071207683,F
2010,OPI,1010,2011-Q3,Q,101.72999827067058,F
2010,OPI,1090,2011-Q3,Q,116.16666666666667,E
2010,OPI,1105,2011-Q3,Q,100.0,N
2010,OPI,1390,2011-Q3,Q,103.45333353678386,F
2010,OPI,1393,2011-Q3,Q,102.88333384195964,C
2010,OPI,1414,2011-Q3,Q,108.63999938964844,C
2010,OPI,1512,2011-Q3,Q,100.62000274658203,N
2010,OPI,1610,2011-Q3,Q,103.87999979654948,F
2010,OPI,1729,2011-Q3,Q,104.48999786376953,F
2010,OPI,2222,2011-Q3,Q,113.82333374023438,F
2010,OPI,3102,2011-Q3,Q,102.22000122070312,F
2010,OPI,3290,2011-Q3,Q,101.95999908447266,F
2010,OPD,70,2011-Q3,Q,103.83666483561198,C
2010,OPD,80,2011-Q3,Q,103.83666483561198,N
2010,OPD,3510,2011-Q3,Q,110.82999928792317,F
2010,OPD,2351,2011-Q3,Q,99.42666371663411,N
2010,OPD,2361,2011-Q3,Q,100.86333465576172,F
2010,OPD,2011,2011-Q3,Q,103.68333435058594,E
2010,OPD,2040,2011-Q3,Q,104.3633321126302,F
2010,OPI,2110,2011-Q3,Q,111.63999938964844,C
2010,OPI,3109,2011-Q3,Q,104.97333272298177,N
2010,OPD,2511,2011-Q3,Q,110.31666819254558,F
2010,OPD,2521,2011-Q3,Q,106.16666666666667,E
2010,OPD,2529,2011-Q3,Q,107.46666717529297,F
2010,OPD,2590,2011-Q3,Q,102.56666564941406,F
2010,OPD,2630,2011-Q3,Q,99.04000091552734,N
2010,OPD,2829,2011-Q3,Q,98.98999786376953,E
2010,OPD,2894,2011-Q3,Q,102.17333221435547,N
2010,OPD,1012,2011-Q3,Q,107.72666422526042,C
2010,OPD,1040,2011-Q3,Q,101.70999908447266,N
2010,OPD,1050,2011-Q3,Q,109.79333241780598,E
2010,OPD,1051,2011-Q3,Q,110.58666737874348,F
2010,OPD,1062,2011-Q3,Q,141.34666442871094,E
2010,OPD,1083,2011-Q3,Q,122.66000366210938,F
2010,OPD,1090,2011-Q3,Q,115.23333485921223,E
2010,OPD,1091,2011-Q3,Q,115.3133316040039,F
2010,OPD,1101,2011-Q3,Q,99.1500015258789,C
2010,OPD,1419,2011-Q3,Q,109.19999694824219,N
2010,OPD,1512,2011-Q3,Q,100.27999877929688,N
2010,OPD,1720,2011-Q3,Q,106.2066650390625,C
2010,OPD,1722,2011-Q3,Q,93.57666778564453,E
2010,OPD,2220,2011-Q3,Q,107.26333363850911,E
2010,OPD,2223,2011-Q3,Q,101.51000213623047,C
2010,OPD,3102,2011-Q3,Q,102.20999908447266,F
2010,OPD,3103,2011-Q3,Q,101.48999786376953,C
2010,OPN,31,2011-Q3,Q,107.13333638509114,C
2010,OPN,3500,2011-Q3,Q,114.15333302815755,N
2010,OPN,2400,2011-Q3,Q,111.27333323160808,N
2010,OPN,2434,2011-Q3,Q,108.73333231608073,F
2010,OPN,2444,2011-Q3,Q,108.29000091552734,N
2010,OPN,2450,2011-Q3,Q,101.6500015258789,E
2010,OPN,810,2011-Q3,Q,101.87333170572917,C
2010,OPN,2360,2011-Q3,Q,98.85333251953125,E
2010,OPN,2361,2011-Q3,Q,97.85332997639973,F
2010,OPN,2363,2011-Q3,Q,98.36000061035156,C
2010,OPN,2370,2011-Q3,Q,101.27999877929688,E
2010,OPN,2014,2011-Q3,Q,121.51666768391927,C
2010,OPN,2050,2011-Q3,Q,102.64666748046875,C
2010,OPN,2100,2011-Q3,Q,101.16999816894531,F
2010,OPN,2120,2011-Q3,Q,100.0,N
2010,OPN,2500,2011-Q3,Q,103.18666585286458,E
2010,OPN,2711,2011-Q3,Q,100.0,F
2010,OPN,2730,2011-Q3,Q,107.02999877929688,C
2010,OPN,2790,2011-Q3,Q,91.20999908447266,N
2010,OPN,2830,2011-Q3,Q,100.91000366210938,F
2010,OPN,2930,2011-Q3,Q,101.00333150227864,C
2010,OPN,1013,2011-Q3,Q,101.28666432698567,N
2010,OPN,1072,2011-Q3,Q,103.66333262125652,C
2010,OPN,1083,2011-Q3,Q,122.6500015258789,F
2010,OPN,1085,2011-Q3,Q,105.01999918619792,C
2010,OPN,1100,2011-Q3,Q,102.26000213623047,F
2010,OPN,1105,2011-Q3,Q,100.0,N
2010,OPN,1396,2011-Q3,Q,100.02999877929688,N
2010,OPN,1500,2011-Q3,Q,101.30000305175781,F
2010,OPN,1510,2011-Q3,Q,101.29000091552734,C
2010,OPN,1512,2011-Q3,Q,100.69000244140625,N
2010,OPN,1629,2011-Q3,Q,100.31999969482422,F
2010,OPN,1700,2011-Q3,Q,108.91000111897786,F
2010,OPN,1720,2011-Q3,Q,103.70999908447266,C
2010,OPN,2229,2011-Q3,Q,101.44666798909505,N
2010,OPN,3109,2011-Q3,Q,106.03666432698567,N
2010,OPN,3200,2011-Q3,Q,102.3499984741211,E
2010,OPN,3310,2011-Q3,Q,101.73666636149089,N
2010,OPD,2562,2011-Q3,Q,100.0199966430664,N
2010,OPN,2451,2011-Q3,Q,103.62999725341797,F
2010,OPD,1610,2011-Q3,Q,105.57333628336589,F
2010,OPI,2229,2011-Q2,Q,109.4933344523112,N
2010,OPI,3102,2011-Q2,Q,102.22000122070312,F
2010,OPD,1200,2011-Q2,Q,105.5433349609375,F
2010,OPI,31,2011-Q2,Q,106.63999938964844,C
2010,OPI,50,2011-Q2,Q,102.1999994913737,F
2010,OPI,2451,2011-Q2,Q,103.6999994913737,F
2010,OPI,2300,2011-Q2,Q,102.14666748046875,F
